city,title,price,area,location,property_type,bedrooms,bathrooms,built_in_year,parking_space,servant_quarters,store_rooms,kitchens,drawing_room,dining_room,study_room,prayer_room,powder_room,lounge_sitting_room,url
Islamabad,House For Sale In Islamabad Pakistan 7 Marla Brand New House For Sale In Islamabad 8 Marla house for sale in Islamabad,33000000.0,7 Marla,"FECHS, Islamabad, Islamabad Capital",House,5.0,6.0,2026,2,1,8,2,Yes,Yes,Yes,Yes,Yes,,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_house_for_sale_in_islamabad_pakistan_7_marla_brand_new_house_for_sale_in_islamabad_8_marla_house_for_sale_in_islamabad-53843682-1421-1.html
Islamabad,F-6 Brand New House For Sale,1.0,2.1 Kanal,"F-6, Islamabad, Islamabad Capital",House,8.0,6.0,2025,6,3,2,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_6_f-6_4_f-6_brand_new_house_for_sale-53583049-3302-1.html
Islamabad,Top city 10 Marla Brand New Modern Designing House Available For Sale   Park Face and Near to Masjid,53000000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,5.0,6.0,2026,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_top_city_1_top_city_10_marla_brand_new_modern_designing_house_available_for_sale_park_face_and_near_to_masjid-54238234-1383-1.html
Islamabad,Brand New House Available For Sale In F6,1.1,2.4 Kanal,"F-6, Islamabad, Islamabad Capital",House,8.0,,2024,8,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-6_brand_new_house_available_for_sale_in_f6-52025708-164-1.html
Islamabad,Beautiful House Available For Sale In F6,1.3,5 Kanal,"F-6, Islamabad, Islamabad Capital",House,10.0,,2020,8,3,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-6_beautiful_house_available_for_sale_in_f6-52276724-164-1.html
Islamabad,Buy A Centrally Located Corner 12 Marla House In Soan Garden - Block B,58000000.0,12 Marla,"Soan Garden, Islamabad, Islamabad Capital",House,6.0,6.0,2025,Yes,12,,12,12,Yes,Yes,Yes,Yes,12,https://www.zameen.com/Property/soan_garden_soan_garden_-_block_b_buy_a_centrally_located_corner_12_marla_house_in_soan_garden_-_block_b-53945011-3492-1.html
Islamabad,LUXURY HOUSE FOR SALE,49500000.0,16 Marla,"Soan Garden, Islamabad, Islamabad Capital",House,4.0,5.0,2022,3,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/soan_garden_soan_garden_-_block_f_luxury_house_for_sale-54093958-3496-1.html
Islamabad,1 KANAL SINGLE STOREY HOUSE FOR SALE,42000000.0,1 Kanal,"Soan Garden, Islamabad, Islamabad Capital",House,3.0,4.0,2015,3,,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_soan_garden_1_kanal_single_storey_house_for_sale-54148344-338-1.html
Islamabad,Luxury Triple Storey House For Sale in G-10/2 Prime Location!,125000000.0,10.7 Marla,"G-10, Islamabad, Islamabad Capital",House,7.0,7.0,2025,3,,10,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_10_g-10_2_luxury_triple_storey_house_for_sale_in_g-10_2_prime_location-54235248-3325-1.html
Islamabad,Flat Of 1250 Square Feet For sale In E-11,6500000.0,5.6 Marla,"E-11, Islamabad, Islamabad Capital",Flat,2.0,2.0,2026,Yes,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_e-11_flat_of_1250_square_feet_for_sale_in_e-11-54161847-329-1.html
Islamabad,14 Marla Triple Story Corner House For Sale,157500000.0,14.2 Marla,"D-12, Islamabad, Islamabad Capital",House,10.0,7.0,2026,,,,,,2,,,,,https://www.zameen.com/Property/islamabad_d-12_14_marla_triple_story_corner_house_for_sale-52942630-160-1.html
Islamabad,Triple Storey Kanal House For Sale,80000000.0,1 Kanal,"Top City 1, Islamabad, Islamabad Capital",House,11.0,7.0,2010,7,22,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_b_triple_storey_kanal_house_for_sale-52994784-9230-1.html
Islamabad,10 Marla House For Sale,45000000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,6.0,6.0,2024,50,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_top_city_1_10_marla_house_for_sale-53253246-1383-1.html
Islamabad,Studio Apartment Available For Sale Water Ele Available,3500000.0,1.3 Marla,"G-15, Islamabad, Islamabad Capital",Flat,1.0,1.0,2026,,,,1,,,,,,1,https://www.zameen.com/Property/g_15_g-15_markaz_studio_apartment_available_for_sale_water_ele_available-54042209-3352-1.html
Islamabad,Centrally Located House In D-12/3 Is Available For sale,165000000.0,10 Marla,"D-12, Islamabad, Islamabad Capital",House,,,2026,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/d_12_d-12_3_centrally_located_house_in_d-12_3_is_available_for_sale-54214811-3156-1.html
Islamabad,HOUSE AVAILABLE FOR SALE IN I-8 11 MARLA,122500000.0,11 Marla,"I-8, Islamabad, Islamabad Capital",House,6.0,6.0,2025,Yes,8,Yes,Yes,8,8,Yes,Yes,Yes,8,https://www.zameen.com/Property/islamabad_i-8_house_available_for_sale_in_i-8_11_marla-53849914-174-1.html
Islamabad,BRAND NEW HOUSE AVAILABLE FOR SALE 12 MARLA IN I-8,160000000.0,12 Marla,"I-8, Islamabad, Islamabad Capital",House,6.0,7.0,2026,Yes,Yes,,2,12,12,Yes,,,12,https://www.zameen.com/Property/islamabad_i-8_brand_new_house_available_for_sale_12_marla_in_i-8-53700030-174-1.html
Islamabad,Hot Investor Deal! 5 Kanal Fully Built Designer Farmhouse in Executive Block,200000000.0,5 Kanal,"Gulberg, Islamabad, Islamabad Capital",Farm House,11.0,,2026,Yes,2,4,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_executive_block_hot_investor_deal_5_kanal_fully_built_designer_farmhouse_in_executive_block-54114551-10386-1.html
Islamabad,Designer House ll Exclusive Location ll Modern Living ll Luxury LifeStyle ll CDA Approved Layout,42000000.0,7 Marla,"Gulberg, Islamabad, Islamabad Capital",House,5.0,5.0,2026,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_f_designer_house_ll_exclusive_location_ll_modern_living_ll_luxury_lifestyle_ll_cda_approved_layout-54141606-9116-1.html
Islamabad,PRIME LOC BRAND NEW OUT CLASS FINISHING KANAL HOUSE AVAIL FOR SALE,102000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2026,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_prime_loc_brand_new_out_class_finishing_kanal_house_avail_for_sale-54238143-376-1.html
Islamabad,1 Kanal Luxury Basement House Available For Sale In DHA Phase 2 Sector H Islamabad,145000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,7.0,6.0,2024,,,,,,,,,,,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_h_1_kanal_luxury_basement_house_available_for_sale_in_dha_phase_2_sector_h_islamabad-54235731-3203-1.html
Islamabad,NEW HOUSE 2040 SECTOR F-10/3 SALE BEST RENT & LOCATION VIP,38500000.0,3.6 Marla,"F-10, Islamabad, Islamabad Capital",House,4.0,3.0,2024,,,,,,,,,,,https://www.zameen.com/Property/f_10_f-10_3_new_house_2040_sector_f-10_3_sale_best_rent_location_vip-54249521-3278-1.html
Islamabad,Unmatched Luxury Ultra-Modern Penthouse with Panoramic Views at 360 The Residences,54900000.0,13.2 Marla,"Bhara kahu, Islamabad, Islamabad Capital",Penthouse,,,2026,,,,,,,,,,,https://www.zameen.com/Property/bhara_kahu_the_360_residences_unmatched_luxury_ultra-modern_penthouse_with_panoramic_views_at_360_the_residences-54246571-19694-1.html
Islamabad,1 Bed Almost Ready Apartment For Sale On Easy Installment Plan In CDA Approved Infinity Square E-16/3,6100000.0,3 Marla,"E-16, Islamabad, Islamabad Capital",Flat,1.0,1.0,2026,,,,,,,,,,,https://www.zameen.com/Property/e_16_e-16_3_1_bed_almost_ready_apartment_for_sale_on_easy_installment_plan_in_cda_approved_infinity_square_e-16_3-52302336-3249-1.html
Islamabad,Prime Location House For Sale,750000000.0,3.8 Kanal,"F-7, Islamabad, Islamabad Capital",House,10.0,,2023,7,2,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-7_prime_location_house_for_sale-47991532-165-1.html
Islamabad,5 Marla Double Storey House For Sale In Banigala Prime Residential Location,20000000.0,5 Marla,"Bani Gala, Islamabad, Islamabad Capital",House,4.0,4.0,2026,2,1,5,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_bani_gala_5_marla_double_storey_house_for_sale_in_banigala_prime_residential_location-54201372-340-1.html
Islamabad,F11 TRIPLE STOREY HOUSE 7 BEDS TILED FLOOR 2 DRAWING DINNINGS 3 TV LOUNGES,140000000.0,16 Marla,"F-11, Islamabad, Islamabad Capital",House,7.0,7.0,2020,Yes,2,11,2,11,11,Yes,Yes,Yes,11,https://www.zameen.com/Property/islamabad_f-11_f11_triple_storey_house_7_beds_tiled_floor_2_drawing_dinnings_3_tv_lounges-52166937-163-1.html
Islamabad,30x60 House For Sale,37500000.0,8 Marla,"Faisal Town - F-18, Islamabad, Islamabad Capital",House,5.0,6.0,2025,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_30x60_house_for_sale-53955577-8260-1.html
Islamabad,Main Liaqat Avenue Lop Clear 7 Marla Double Story House For Sale,28500000.0,7 Marla,"FECHS, Islamabad, Islamabad Capital",House,4.0,4.0,2018,Yes,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_main_liaqat_avenue_lop_clear_7_marla_double_story_house_for_sale-54150014-1421-1.html
Islamabad,4 Kanal Brand New 8 Bedroom Farmhouse For Sale | Block D Gulberg Greens,250000000.0,4 Kanal,"Gulberg, Islamabad, Islamabad Capital",Farm House,8.0,7.0,2026,Yes,3,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/gulberg_gulberg_greens_4_kanal_brand_new_8_bedroom_farmhouse_for_sale_block_d_gulberg_greens-54191148-8312-1.html
Islamabad,Stunning Corner House Is Available For Sale In D-12/1,95000000.0,8 Marla,"D-12, Islamabad, Islamabad Capital",House,7.0,6.0,2025,1,1,3,1,Yes,Yes,Yes,,Yes,Yes,https://www.zameen.com/Property/d_12_d-12_1_stunning_corner_house_is_available_for_sale_in_d-12_1-53259807-3154-1.html
Islamabad,4 Kanal Golf Facing Villa in Eighteen Islamabad - Live the Ultimate Luxury - 2-Years Payment Plan,350000000.0,4 Kanal,"Kashmir Highway, Islamabad, Islamabad Capital",House,6.0,7.0,2025,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/kashmir_highway_eighteen_4_kanal_golf_facing_villa_in_eighteen_islamabad_-_live_the_ultimate_luxury_-_2-years_payment_plan-54007032-12602-1.html
Islamabad,Get In Touch Now To Buy A Flat In Top City 1,23000000.0,7.9 Marla,"Top City 1, Islamabad, Islamabad Capital",Flat,3.0,3.0,2026,,,,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_top_city_1_get_in_touch_now_to_buy_a_flat_in_top_city_1-54211202-1383-1.html
Islamabad,Get In Touch Now To Buy A Flat In G-11/3,26000000.0,5.3 Marla,"G-11, Islamabad, Islamabad Capital",Flat,3.0,3.0,2024,Yes,,,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_11_g-11_3_get_in_touch_now_to_buy_a_flat_in_g-11_3-54211203-3332-1.html
Islamabad,A Well Designed House Is Up For sale In An Ideal Location In Islamabad,35500000.0,8 Marla,"B-17, Islamabad, Islamabad Capital",House,5.0,6.0,2016,25,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_a_well_designed_house_is_up_for_sale_in_an_ideal_location_in_islamabad-53573896-3115-1.html
Islamabad,Well Designed Traditional House For Sale,55000000.0,10.9 Marla,"B-17, Islamabad, Islamabad Capital",House,7.0,6.0,2026,,,,,,,,,,,https://www.zameen.com/Property/islamabad_b-17_well_designed_traditional_house_for_sale-54048172-616-1.html
Islamabad,FMC Designer House For Sale,32500000.0,5 Marla,"B-17, Islamabad, Islamabad Capital",House,5.0,5.0,2024,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/b_17_faisal_margalla_city_fmc_designer_house_for_sale-53656901-13424-1.html
Islamabad,F-10/3 Main Location Close End 600 Sq Yard House,230000000.0,1.4 Kanal,"F-10, Islamabad, Islamabad Capital",House,4.0,5.0,2010,2,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_10_f-10_3_f-10_3_main_location_close_end_600_sq_yard_house-45754299-3278-1.html
